game_id,start_at,completed_at,n_letters,first_guess,sort_on,model_params,word,turns
3276e7a8c4558a,07:32.9,07:33.3,5,eason,model_rank,model_params,vespa,4
33f6c90616b945,07:35.3,07:35.7,5,eason,model_rank,model_params,musée,3
34f736661c26df,07:37.7,07:38.3,5,eason,model_rank,model_params,vault,5
35f2843ee6e957,07:40.4,07:41.0,5,eason,model_rank,model_params,mulla,6
36cdbabd0fb66c,07:43.1,07:43.5,5,eason,model_rank,model_params,savvy,6
37afcb9dc7d1df,07:45.6,07:46.0,5,eason,model_rank,model_params,lovey,4
38640608bcf03a,07:48.0,07:48.4,5,eason,model_rank,model_params,keane,3
393a2aa8acf1df,07:50.5,07:50.9,5,eason,model_rank,model_params,shhhh,4
40cb40f96c4483,07:53.0,07:53.5,5,eason,model_rank,model_params,shell,4
414a1fbf8fc2f4,07:55.5,07:56.0,5,eason,model_rank,model_params,douro,5
4295097e597ca4,07:58.0,07:58.4,5,eason,model_rank,model_params,msnbc,3
4394d998f93f25,08:00.6,08:01.0,5,eason,model_rank,model_params,roxas,5
44aa3192f3aaf2,08:04.2,08:04.8,5,eason,model_rank,model_params,flirt,4
4545ade0fa4c5a,08:06.9,08:07.3,5,eason,model_rank,model_params,ogres,4
4637bc4cab1d5f,08:09.4,08:09.8,5,eason,model_rank,model_params,hsieh,4
47168f1a1483f4,08:11.9,08:12.4,5,eason,model_rank,model_params,bokep,6
488c47965d363b,08:14.5,08:15.1,5,eason,model_rank,model_params,looky,8
493bfc1a7901e0,08:17.1,08:17.7,5,eason,model_rank,model_params,iftar,5
50a4f10cd5b5c0,08:19.7,08:20.2,5,eason,model_rank,model_params,audie,7
51ae9f92ce0325,08:22.3,08:22.7,5,eason,model_rank,model_params,neave,4
529f9dd0962339,08:24.7,08:25.4,5,eason,model_rank,model_params,baugh,6
53f9d3614a2466,08:27.4,08:27.8,5,eason,model_rank,model_params,jambo,6
543a06a476747e,08:29.9,08:30.4,5,eason,model_rank,model_params,dodge,5
5548bc5b6908d2,08:32.4,08:32.8,5,eason,model_rank,model_params,ember,5
562d8c1a72b606,08:34.9,08:35.3,5,eason,model_rank,model_params,lanza,5
57051a437bcb45,08:37.4,08:37.8,5,eason,model_rank,model_params,naxos,3
58d7dcc7205ab1,08:39.8,08:40.2,5,eason,model_rank,model_params,sanji,4
597ea3b00a5e33,08:42.2,08:42.6,5,eason,model_rank,model_params,tomas,3
600729f339e348,08:44.6,08:45.1,5,eason,model_rank,model_params,total,4
61e14e4cd76a74,08:47.1,08:47.6,5,eason,model_rank,model_params,caleb,4
62402d27b540fe,08:49.6,08:50.1,5,eason,model_rank,model_params,scuse,5
639a8f6c9ee62e,08:52.2,08:52.5,5,eason,model_rank,model_params,eshop,3
64ccd2c3385416,08:54.5,08:55.0,5,eason,model_rank,model_params,inlay,4
657ed7bffd5f28,08:57.0,08:57.5,5,eason,model_rank,model_params,capex,5
665c1d34d27c76,08:59.7,09:00.1,5,eason,model_rank,model_params,tsars,3
679a8f4260ffaa,09:02.3,09:02.7,5,eason,model_rank,model_params,radon,7
6810f10a9d81c3,09:04.7,09:05.3,5,eason,model_rank,model_params,ditzy,5
6998b1889a34bf,09:07.3,09:07.9,5,eason,model_rank,model_params,wharf,5
70788e724fd3dd,09:09.9,09:10.5,5,eason,model_rank,model_params,perth,3
717582f6d5d15c,09:12.6,09:13.2,5,eason,model_rank,model_params,creep,4
72a14513829614,09:15.2,09:15.6,5,eason,model_rank,model_params,javan,6
73e8ea2e1cd146,09:17.6,09:18.0,5,eason,model_rank,model_params,kenya,3
743e6f5da98652,09:20.1,09:20.5,5,eason,model_rank,model_params,toefl,5
756f7f6a34567e,09:22.6,09:23.0,5,eason,model_rank,model_params,assam,4
76c6ea6a8ca7e6,09:25.0,09:25.6,5,eason,model_rank,model_params,timid,5
773eaec60397ca,09:27.6,09:28.2,5,eason,model_rank,model_params,feuer,5
788ab0892b28ca,09:30.3,09:30.8,5,eason,model_rank,model_params,moria,6
797ac0e4eedf0f,09:32.8,09:33.3,5,eason,model_rank,model_params,phils,4
80bdb43e249bed,09:35.4,09:35.8,5,eason,model_rank,model_params,jules,4
8132c07b2f4bdb,09:37.8,09:38.4,5,eason,model_rank,model_params,ditch,6
82f54264bd9dba,09:40.5,09:40.9,5,eason,model_rank,model_params,cater,4
839b1df7b273c4,09:43.0,09:43.4,5,eason,model_rank,model_params,kilts,4
846f6cbf5ce54f,09:45.4,09:45.9,5,eason,model_rank,model_params,smelt,3
855e691f41a6eb,09:47.9,09:48.3,5,eason,model_rank,model_params,evils,3
868462d8f1be26,09:50.3,09:50.6,5,eason,model_rank,model_params,yunus,6
879120463fd952,09:52.7,09:53.2,5,eason,model_rank,model_params,clock,4
88ab475297a558,09:55.2,09:55.6,5,eason,model_rank,model_params,ghost,3
89abee68bbcb19,09:57.7,09:58.1,5,eason,model_rank,model_params,staal,9
900c6a64651e74,10:00.4,10:01.3,5,eason,model_rank,model_params,sonal,3
91972d0952b27c,10:04.9,10:05.5,5,eason,model_rank,model_params,khama,5
92c456a8e1c226,10:07.7,10:08.1,5,eason,model_rank,model_params,naomi,3
93e8d50280b183,10:10.2,10:10.8,5,eason,model_rank,model_params,yigal,6
94570cc0b05f15,10:13.2,10:13.6,5,eason,model_rank,model_params,pests,6
95bedb7d4c4cf2,10:16.5,10:16.9,5,eason,model_rank,model_params,estée,4
96d7b7815f975d,10:18.9,10:19.3,5,eason,model_rank,model_params,lasik,4
973b8a8fad3d34,10:21.3,10:21.9,5,eason,model_rank,model_params,leech,5
98e382752f22a2,10:24.0,10:24.6,5,eason,model_rank,model_params,blurb,4
99b10dee5b6269,10:26.6,10:27.1,5,eason,model_rank,model_params,louie,6
082ca21616d39,10:29.3,10:29.7,5,earth,model_rank,model_params,wrest,5
1b741ec1ba258,10:31.8,10:32.7,5,earth,model_rank,model_params,kooks,6
2f8326cbb896f,10:34.8,10:35.3,5,earth,model_rank,model_params,angry,3
39c5b3ece1866,10:37.3,10:37.8,5,earth,model_rank,model_params,firma,5
46681f715803a,10:39.8,10:40.2,5,earth,model_rank,model_params,monti,5
5b1ea28c34cd0,10:42.2,10:43.0,5,earth,model_rank,model_params,noooo,6
6623c9553fe45,10:45.1,10:45.5,5,earth,model_rank,model_params,terri,4
791318b247e83,10:47.4,10:48.1,5,earth,model_rank,model_params,sonne,5
85ef30ec9a728,10:50.1,10:50.8,5,earth,model_rank,model_params,nouns,4
9cacd678f22bb,10:52.9,10:53.6,5,earth,model_rank,model_params,wendi,5
10f60983d629d4,10:55.6,10:56.1,5,earth,model_rank,model_params,thera,3
11909b621f76a5,10:58.1,10:58.7,5,earth,model_rank,model_params,vasil,5
12d38a21cb3aa0,11:00.9,11:01.4,5,earth,model_rank,model_params,weare,5
136c2db1c7656d,11:03.5,11:04.0,5,earth,model_rank,model_params,seder,6
14d1c689749e11,11:06.1,11:06.6,5,earth,model_rank,model_params,jäger,7
157e676f132757,11:08.7,11:09.4,5,earth,model_rank,model_params,manju,5
16d687c0c2bf2c,11:11.5,11:11.9,5,earth,model_rank,model_params,leant,4
174fedee380339,11:13.9,11:14.6,5,earth,model_rank,model_params,vijay,5
18aff74fbacc92,11:16.7,11:17.1,5,earth,model_rank,model_params,varys,8
19562bc26adae1,11:19.2,11:19.9,5,earth,model_rank,model_params,duals,5
205b5e13d462de,11:21.9,11:22.4,5,earth,model_rank,model_params,plane,3
21f3092870852c,11:24.4,11:24.9,5,earth,model_rank,model_params,reena,5
22a5b913aef07e,11:26.9,11:27.4,5,earth,model_rank,model_params,oriel,4
23d1713d4aacd0,11:29.5,11:29.9,5,earth,model_rank,model_params,tunas,4
247a3e060203b5,11:32.0,11:32.7,5,earth,model_rank,model_params,bloom,5
25e34402aac5ea,11:34.8,11:35.2,5,earth,model_rank,model_params,tripe,4
269122ccb8fdf9,11:37.3,11:37.7,5,earth,model_rank,model_params,stood,4
27d116abe8e60e,11:39.8,11:40.5,5,earth,model_rank,model_params,izaak,5
28200280a0ca2c,11:42.6,11:43.0,5,earth,model_rank,model_params,hazen,6
29da8c910a0dea,11:45.0,11:45.5,5,earth,model_rank,model_params,varro,5
306b233acc198e,11:47.6,11:48.2,5,earth,model_rank,model_params,bigge,4
3130392019949d,11:50.2,11:50.7,5,earth,model_rank,model_params,apnea,4
32893ed1a2ac62,11:52.8,11:53.3,5,earth,model_rank,model_params,gatos,5
3319b8e4f1006f,11:55.3,11:55.7,5,earth,model_rank,model_params,whelp,3
34ebdf99c66f64,11:57.9,11:58.2,5,earth,model_rank,model_params,march,2
3587fb25f882bb,12:00.3,12:01.1,5,earth,model_rank,model_params,fusco,5
36e7e76a137f10,12:03.8,12:04.3,5,earth,model_rank,model_params,petre,5
37afd14af282a1,12:06.8,12:07.3,5,earth,model_rank,model_params,arwen,6
38a9573b04ea7b,12:09.4,12:10.1,5,earth,model_rank,model_params,moise,5
3995bb56fc205d,12:12.2,12:13.0,5,earth,model_rank,model_params,domed,5
404232c4a30671,12:15.2,12:15.6,5,earth,model_rank,model_params,furor,5
412c112a850e1a,12:17.7,12:18.4,5,earth,model_rank,model_params,novak,5
4275c26ff45ce8,12:20.4,12:20.8,5,earth,model_rank,model_params,shire,4
43a07934dac7e1,12:22.8,12:23.5,5,earth,model_rank,model_params,golan,4
44592aaf8d40f9,12:25.6,12:26.3,5,earth,model_rank,model_params,wesen,5
45ed00ce02b22f,12:28.3,12:29.1,5,earth,model_rank,model_params,convo,5
465a8be187e480,12:31.2,12:31.8,5,earth,model_rank,model_params,alain,4
47e51a3bf76350,12:33.9,12:34.3,5,earth,model_rank,model_params,morag,5
488ca83e7157a0,12:36.4,12:36.9,5,earth,model_rank,model_params,usage,4
4957d4df024eaa,12:39.0,12:39.4,5,earth,model_rank,model_params,enemy,3
509eb0dd291c24,12:41.5,12:41.9,5,earth,model_rank,model_params,blots,6
511068b7d42455,12:44.0,12:44.5,5,earth,model_rank,model_params,kerns,6
52f9435690ef82,12:46.5,12:47.0,5,earth,model_rank,model_params,pride,4
53cd9ced5d4310,12:49.1,12:49.8,5,earth,model_rank,model_params,flume,5
54eeed51b43c23,12:51.9,12:52.3,5,earth,model_rank,model_params,karim,4
55ea8aa080f1ae,12:54.3,12:54.8,5,earth,model_rank,model_params,jours,7
563c0ca5462f5f,12:56.9,12:57.6,5,earth,model_rank,model_params,mikel,5
5741d127b748d2,12:59.8,13:00.1,5,earth,model_rank,model_params,hasty,3
589f0e989569af,13:02.3,13:03.0,5,earth,model_rank,model_params,domme,6
59f7ffd3507e9e,13:05.1,13:05.5,5,earth,model_rank,model_params,feist,5
607199f1afa86c,13:07.6,13:08.0,5,earth,model_rank,model_params,rarer,7
61e12c1325f687,13:10.1,13:10.5,5,earth,model_rank,model_params,khris,3
6290dce3efad31,13:12.6,13:13.0,5,earth,model_rank,model_params,scrap,3
63661db078471b,13:15.1,13:15.6,5,earth,model_rank,model_params,frill,6
64368faffa52e7,13:17.6,13:18.0,5,earth,model_rank,model_params,kyrie,5
65d2e922dff649,13:20.1,13:20.5,5,earth,model_rank,model_params,shamu,3
662a0319f514c7,13:22.6,13:23.3,5,earth,model_rank,model_params,bugsy,5
675fe976285a3c,13:25.4,13:25.8,5,earth,model_rank,model_params,merci,5
68727250e20292,13:27.9,13:28.3,5,earth,model_rank,model_params,germs,5
69061d609b5c25,13:30.4,13:30.9,5,earth,model_rank,model_params,crude,3
70c0ad048b8e4e,13:33.0,13:33.4,5,earth,model_rank,model_params,godot,4
71edd7a3264c3c,13:35.5,13:35.9,5,earth,model_rank,model_params,umesh,4
72ced0d18c0de7,13:38.1,13:38.5,5,earth,model_rank,model_params,coats,4
733361d8bfc2d3,13:40.9,13:41.7,5,earth,model_rank,model_params,ulloa,4
740d2e6776c6c9,13:43.7,13:44.4,5,earth,model_rank,model_params,anouk,4
75f69f9692e939,13:46.5,13:47.1,5,earth,model_rank,model_params,sandy,4
766253d6de2251,13:49.2,13:49.5,5,earth,model_rank,model_params,shred,3
77359d8a07926b,13:52.0,13:52.6,5,earth,model_rank,model_params,henin,4
78c34baa3c2071,13:54.6,13:55.4,5,earth,model_rank,model_params,books,4
79cb073821222f,13:57.4,13:57.8,5,earth,model_rank,model_params,rated,4
8069cd0de8fd47,14:00.0,14:00.7,5,earth,model_rank,model_params,dafuq,5
81eb0f653eeaec,14:02.9,14:03.6,5,earth,model_rank,model_params,stone,4
82c8a77dc7abc8,14:06.7,14:07.3,5,earth,model_rank,model_params,nessa,6
8371bc563723b7,14:09.5,14:10.2,5,earth,model_rank,model_params,loses,5
84c57ed2a90bbf,14:12.4,14:12.8,5,earth,model_rank,model_params,cares,3
85f272053d9eeb,14:14.9,14:15.4,5,earth,model_rank,model_params,spira,5
86a5e80ebe8e12,14:17.4,14:17.9,5,earth,model_rank,model_params,nishi,5
87544dfee92137,14:20.0,14:20.4,5,earth,model_rank,model_params,verma,4
88bfac4d8ebc71,14:22.5,14:23.2,5,earth,model_rank,model_params,golgi,5
894c385b8abd99,14:25.3,14:25.7,5,earth,model_rank,model_params,fiori,5
9025477444daaf,14:27.8,14:28.5,5,earth,model_rank,model_params,boxed,4
9182108e69db88,14:30.6,14:31.3,5,earth,model_rank,model_params,poise,4
923f643837e0d5,14:33.4,14:33.7,5,earth,model_rank,model_params,turin,3
9363b836397365,14:35.8,14:36.2,5,earth,model_rank,model_params,softy,4
940187bbb136ed,14:38.2,14:38.6,5,earth,model_rank,model_params,trier,4
95a9923da80dc2,14:40.7,14:41.1,5,earth,model_rank,model_params,tatum,3
9622b7106b7426,14:43.2,14:43.8,5,earth,model_rank,model_params,manic,5
974fe99a9808af,14:45.9,14:46.5,5,earth,model_rank,model_params,ovals,4
9836288e76bbca,14:48.5,14:48.9,5,earth,model_rank,model_params,totem,3
99d4b96ee0b93c,14:51.0,14:51.4,5,earth,model_rank,model_params,pathe,5
021d39d359d43,14:53.6,14:53.9,5,laser,model_rank,model_params,strix,4
15634e62b337e,14:56.1,14:56.7,5,laser,model_rank,model_params,monáe,7
238df4dd30612,14:58.7,14:59.6,5,laser,model_rank,model_params,thigh,3
3ee87725ecafd,15:01.6,15:02.2,5,laser,model_rank,model_params,beefy,5
48d9dea931328,15:04.2,15:04.8,5,laser,model_rank,model_params,bantu,5
542b95612ec06,15:06.9,15:07.4,5,laser,model_rank,model_params,socio,4
638bfa8db65c2,15:09.4,15:09.8,5,laser,model_rank,model_params,saito,4
72b9a82eb1843,15:11.9,15:12.3,5,laser,model_rank,model_params,roane,4
85f88a3d27b76,15:14.4,15:14.8,5,laser,model_rank,model_params,joule,5
9107c803c8191,15:16.9,15:17.3,5,laser,model_rank,model_params,biden,4
10e8b532aa255a,15:19.3,15:19.8,5,laser,model_rank,model_params,arnot,5
115478f90e80c5,15:21.8,15:22.4,5,laser,model_rank,model_params,mikan,6
12ebde9adcbf3a,15:24.5,15:24.9,5,laser,model_rank,model_params,haque,6
13fabf1d67178c,15:27.0,15:27.4,5,laser,model_rank,model_params,barks,5
14317ab4d060a4,15:29.4,15:29.8,5,laser,model_rank,model_params,danse,4
15e0757e960467,15:31.8,15:32.3,5,laser,model_rank,model_params,taran,6
1691e302e0f680,15:34.4,15:34.8,5,laser,model_rank,model_params,mater,4
17bc2e8aed00b9,15:36.9,15:37.3,5,laser,model_rank,model_params,scrub,5
18f35b006d097a,15:39.3,15:40.0,5,laser,model_rank,model_params,naboo,6
194533d3b45ff8,15:42.0,15:42.4,5,laser,model_rank,model_params,hasnt,6
20d2b15ffb4ed4,15:44.5,15:44.9,5,laser,model_rank,model_params,apres,5
21e363e0819cb2,15:47.1,15:47.7,5,laser,model_rank,model_params,haunt,4
22d93ff1883142,15:49.7,15:50.0,5,laser,model_rank,model_params,limey,6
23bc5b16cc7ef1,15:52.1,15:52.5,5,laser,model_rank,model_params,coats,4
24f644b2070ec4,15:54.7,15:55.2,5,laser,model_rank,model_params,prang,5
251e054751d988,15:57.2,15:57.6,5,laser,model_rank,model_params,shams,5
26b9cccb3d316c,15:59.8,16:00.3,5,laser,model_rank,model_params,tante,7
27aa1e76f7dd45,16:03.3,16:04.0,5,laser,model_rank,model_params,cisse,6
28e68cff3e6c4d,16:06.4,16:06.8,5,laser,model_rank,model_params,orlov,5
29c7b25ecfd3e3,16:08.9,16:09.4,5,laser,model_rank,model_params,prone,6
3028e0cad2118e,16:11.6,16:12.1,5,laser,model_rank,model_params,junie,5
316192a0e9476f,16:14.3,16:14.7,5,laser,model_rank,model_params,calif,4
3230381ef91018,16:16.9,16:17.4,5,laser,model_rank,model_params,unrwa,4
337c0525c591b0,16:19.4,16:19.8,5,laser,model_rank,model_params,anime,4
3443102118b71f,16:21.9,16:22.5,5,laser,model_rank,model_params,bijou,5
355283dabbd56f,16:24.6,16:25.3,5,laser,model_rank,model_params,jaxon,5
3692c43d8240cd,16:27.3,16:27.8,5,laser,model_rank,model_params,aliya,5
37e0a73c38613f,16:29.8,16:30.2,5,laser,model_rank,model_params,reaps,5
38d6e3b8e3f3b9,16:32.3,16:32.6,5,laser,model_rank,model_params,aired,3
39a50c62a9aafd,16:34.7,16:35.4,5,laser,model_rank,model_params,danby,6
407eb0cf892916,16:37.4,16:37.9,5,laser,model_rank,model_params,sways,6
41e31fdacee9ca,16:39.9,16:40.3,5,laser,model_rank,model_params,dalit,4
42d2a9efe3200c,16:42.4,16:42.7,5,laser,model_rank,model_params,askew,3
43770206996ba7,16:44.7,16:45.4,5,laser,model_rank,model_params,aadmi,5
44a26016abb6ed,16:47.5,16:47.9,5,laser,model_rank,model_params,raves,6
45d5f50863b125,16:49.9,16:50.3,5,laser,model_rank,model_params,mayer,5
46d899be03c64d,16:52.4,16:52.8,5,laser,model_rank,model_params,curbs,5
47bdad61f3847b,16:54.9,16:55.4,5,laser,model_rank,model_params,shing,5
4854731ab3afd5,16:57.5,16:57.8,5,laser,model_rank,model_params,sylar,3
49a35ea82a9d2f,16:59.9,17:00.6,5,laser,model_rank,model_params,xhaka,5
50881bb530b33c,17:02.7,17:03.0,5,laser,model_rank,model_params,verse,4
514cad2ee2041c,17:05.1,17:05.7,5,laser,model_rank,model_params,okubo,4
528d39febeca52,17:07.8,17:08.3,5,laser,model_rank,model_params,askin,4
530bb8264594a3,17:10.4,17:11.2,5,laser,model_rank,model_params,kratz,5
54ea829d7e949d,17:13.3,17:13.8,5,laser,model_rank,model_params,kimba,4
55539e84852055,17:15.9,17:16.5,5,laser,model_rank,model_params,jihad,4
560c395e63118d,17:18.6,17:19.2,5,laser,model_rank,model_params,abaya,6
57eb089d5dc146,17:21.2,17:21.8,5,laser,model_rank,model_params,macht,5
58791cb22c08fa,17:23.8,17:24.3,5,laser,model_rank,model_params,nicol,4
59eed0a68d060e,17:26.4,17:26.9,5,laser,model_rank,model_params,baloo,5
60b3241f719462,17:28.9,17:29.5,5,laser,model_rank,model_params,hayao,5
617825c6ca40c7,17:31.5,17:32.2,5,laser,model_rank,model_params,yukio,4
62a4117e97b0a1,17:34.2,17:34.9,5,laser,model_rank,model_params,hippo,4
63d5b8f34393e6,17:36.9,17:37.4,5,laser,model_rank,model_params,helge,4
6493077785858c,17:39.4,17:39.8,5,laser,model_rank,model_params,slave,3
650f1afbc10253,17:41.9,17:42.3,5,laser,model_rank,model_params,lalla,8
66f6fd21937a21,17:44.4,17:44.9,5,laser,model_rank,model_params,fudge,4
67cf094cb52d2a,17:47.0,17:47.5,5,laser,model_rank,model_params,stuns,8
687fb909a2a922,17:49.5,17:49.8,5,laser,model_rank,model_params,lysis,3
6997c9dc471da8,17:51.8,17:52.2,5,laser,model_rank,model_params,tamir,3
703f5b9bc5a1c7,17:54.3,17:54.6,5,laser,model_rank,model_params,claro,6
71270743f4cf15,17:56.7,17:57.0,5,laser,model_rank,model_params,carle,3
72d9331aeb6c7e,17:59.2,17:59.5,5,laser,model_rank,model_params,warns,5
73dcb6cf6be28d,18:01.7,18:02.0,5,laser,model_rank,model_params,lópez,4
7484767ddc0576,18:04.7,18:05.9,5,laser,model_rank,model_params,tanto,5
755422a961a5e5,18:08.0,18:08.6,5,laser,model_rank,model_params,foran,8
769303229059f8,18:10.7,18:11.1,5,laser,model_rank,model_params,felts,9
77661d3251f53c,18:13.2,18:13.7,5,laser,model_rank,model_params,isang,4
78278978f589c9,18:16.0,18:16.5,5,laser,model_rank,model_params,jonas,4
7970f0ec59df59,18:18.6,18:19.3,5,laser,model_rank,model_params,futon,5
8073b3d120290f,18:21.3,18:21.8,5,laser,model_rank,model_params,trudy,5
8199b47c8562cd,18:23.9,18:24.3,5,laser,model_rank,model_params,snack,4
82dfb192c0cef5,18:26.4,18:26.7,5,laser,model_rank,model_params,score,3
83d71a583bc748,18:28.8,18:29.3,5,laser,model_rank,model_params,amaro,4
8461537f71d53e,18:31.4,18:32.0,5,laser,model_rank,model_params,midge,5
85811fef18f6f3,18:34.0,18:34.6,5,laser,model_rank,model_params,amaya,5
86934efac1badc,18:36.6,18:37.0,5,laser,model_rank,model_params,rural,4
8757d374d3d86c,18:39.0,18:39.4,5,laser,model_rank,model_params,helps,3
8805439a74d840,18:41.5,18:42.1,5,laser,model_rank,model_params,diggy,6
89a267e1c2a7b9,18:44.2,18:44.6,5,laser,model_rank,model_params,renta,5
90582823648d8e,18:46.6,18:47.1,5,laser,model_rank,model_params,roddy,5
915ad4655f77bf,18:49.2,18:49.6,5,laser,model_rank,model_params,massy,6
923aec3724252f,18:51.7,18:52.2,5,laser,model_rank,model_params,sanaa,8
9340c2711691a1,18:54.2,18:54.6,5,laser,model_rank,model_params,laker,5
94e23afaee917d,18:56.6,18:57.1,5,laser,model_rank,model_params,arran,7
95710b66bc853c,18:59.2,18:59.9,5,laser,model_rank,model_params,uconn,4
969e2ad8a9ff44,19:02.1,19:02.6,5,laser,model_rank,model_params,focus,3
97f6690204087e,19:04.8,19:05.2,5,laser,model_rank,model_params,avast,4
98ad2368c924a8,19:07.3,19:07.8,5,laser,model_rank,model_params,graph,5
99ab8a2ca5ec49,19:09.8,19:10.3,5,laser,model_rank,model_params,nehru,4
026588e6057f3,19:12.4,19:12.8,5,learn,model_rank,model_params,ferry,6
13e7223886a46,19:15.0,19:15.3,5,learn,model_rank,model_params,søren,5
2baa4ea1df25c,19:17.4,19:18.1,5,learn,model_rank,model_params,aichi,5
35cd515ceb9c0,19:20.1,19:20.5,5,learn,model_rank,model_params,sewol,3
40a4131089595,19:22.6,19:23.0,5,learn,model_rank,model_params,marie,5
56b8b410fda6f,19:25.1,19:25.5,5,learn,model_rank,model_params,irene,4
6bc0bb4f9192a,19:27.5,19:27.9,5,learn,model_rank,model_params,bling,5
72602c6f3067f,19:30.0,19:30.5,5,learn,model_rank,model_params,stoll,4
8dfc2a2b7b746,19:32.5,19:33.1,5,learn,model_rank,model_params,edits,6
973194359cc67,19:35.1,19:35.8,5,learn,model_rank,model_params,camus,3
10395949aca1f2,19:37.9,19:38.6,5,learn,model_rank,model_params,humph,4
117b1fedb709f3,19:40.7,19:41.3,5,learn,model_rank,model_params,masuk,4
1248d03c0dc3d4,19:43.4,19:44.1,5,learn,model_rank,model_params,babys,4
133b5ea2acb055,19:46.1,19:46.7,5,learn,model_rank,model_params,psych,4
14ec59ece83c06,19:48.8,19:49.3,5,learn,model_rank,model_params,brims,5
156185ff341f2a,19:51.3,19:51.7,5,learn,model_rank,model_params,orban,4
160d2d6a9685cd,19:53.9,19:54.3,5,learn,model_rank,model_params,camel,4
178fd15b5775ce,19:56.5,19:57.2,5,learn,model_rank,model_params,dusty,4
188eabc9797049,19:59.4,20:00.1,5,learn,model_rank,model_params,akufo,4
1942292f2191b7,20:04.2,20:04.7,5,learn,model_rank,model_params,motes,4
20d659030e259d,20:06.9,20:07.4,5,learn,model_rank,model_params,rufus,4
21a34a69a08acb,20:09.5,20:09.9,5,learn,model_rank,model_params,dslrs,4
226c1504aaa4c0,20:12.0,20:12.4,5,learn,model_rank,model_params,erica,4
237124e9eb7c9e,20:14.5,20:15.0,5,learn,model_rank,model_params,hosni,3
2421c72c4fdbb9,20:17.0,20:17.4,5,learn,model_rank,model_params,heard,4
259db0d22384e5,20:19.5,20:19.9,5,learn,model_rank,model_params,hence,4
2648115faba64f,20:22.0,20:22.4,5,learn,model_rank,model_params,shorn,4
27b7ab8896facd,20:24.4,20:24.9,5,learn,model_rank,model_params,drive,4
28c031bbc74ed4,20:27.0,20:27.3,5,learn,model_rank,model_params,ryman,4
291c9203621820,20:29.4,20:29.8,5,learn,model_rank,model_params,grade,3
30079d65b0cbe3,20:31.9,20:32.4,5,learn,model_rank,model_params,ahrar,6
31c970afd2066d,20:34.5,20:34.9,5,learn,model_rank,model_params,smirk,4
32e13d6224229a,20:36.9,20:37.3,5,learn,model_rank,model_params,terra,4
33ffb29e6cd57d,20:39.3,20:40.0,5,learn,model_rank,model_params,wikis,6
34e316a1b18abb,20:42.0,20:42.5,5,learn,model_rank,model_params,brome,5
3591879aeb40ef,20:44.6,20:45.1,5,learn,model_rank,model_params,dahan,7
36ce302710ec84,20:47.1,20:47.6,5,learn,model_rank,model_params,goyal,4
37bbe06ed46fba,20:49.7,20:50.1,5,learn,model_rank,model_params,usman,4
38127f56c79cb1,20:52.1,20:52.6,5,learn,model_rank,model_params,gover,8
3983e5be354593,20:54.7,20:55.2,5,learn,model_rank,model_params,ellie,6
406d2dab07ce0f,20:57.2,20:57.7,5,learn,model_rank,model_params,tamed,7
41aaaca79aa720,20:59.8,21:00.3,5,learn,model_rank,model_params,astra,4
42e34b49ec7e3b,21:02.4,21:02.7,5,learn,model_rank,model_params,alton,3
437ef4cb1c1453,21:04.8,21:05.2,5,learn,model_rank,model_params,brynn,4
44771ee4940095,21:07.2,21:07.6,5,learn,model_rank,model_params,devil,4
4566564168df7c,21:09.7,21:10.1,5,learn,model_rank,model_params,sauce,4
465a8ba6336bb8,21:12.2,21:12.7,5,learn,model_rank,model_params,spill,5
47212f81b0cdee,21:14.8,21:15.2,5,learn,model_rank,model_params,kendo,5
48e51f709dd864,21:17.2,21:17.7,5,learn,model_rank,model_params,offer,5
49582cc226e3d7,21:19.7,21:20.1,5,learn,model_rank,model_params,sport,4
50585401ebf5e5,21:22.2,21:22.6,5,learn,model_rank,model_params,noise,3
51eb89625f7b8c,21:24.7,21:25.2,5,learn,model_rank,model_params,bests,7
524cbe9606ba44,21:27.2,21:27.6,5,learn,model_rank,model_params,wares,6
539188a110b51e,21:29.7,21:30.1,5,learn,model_rank,model_params,aldon,4
5416a986d01760,21:32.1,21:32.5,5,learn,model_rank,model_params,older,3
55e28235929fda,21:34.5,21:35.0,5,learn,model_rank,model_params,noobs,5
567c86d3dfe465,21:37.1,21:37.6,5,learn,model_rank,model_params,gross,4
570a472967804a,21:39.6,21:40.2,5,learn,model_rank,model_params,carob,6
5851686daafac3,21:42.2,21:42.9,5,learn,model_rank,model_params,doozy,6
593cffe1bef987,21:45.0,21:45.4,5,learn,model_rank,model_params,onsen,5
600d197fbf879e,21:47.4,21:47.8,5,learn,model_rank,model_params,broun,3
61b9a1520120b0,21:49.8,21:50.5,5,learn,model_rank,model_params,hijab,4
62377ec44207b5,21:52.5,21:53.0,5,learn,model_rank,model_params,morph,4
630fb7057f8890,21:55.1,21:55.5,5,learn,model_rank,model_params,snack,3
64668be8ae3474,21:57.5,21:57.9,5,learn,model_rank,model_params,boyle,5
654ca37ee27f38,22:00.3,22:01.5,5,learn,model_rank,model_params,moira,4
66d4b27503d78e,22:05.1,22:05.6,5,learn,model_rank,model_params,trudi,4
67d79fae2001ff,22:07.7,22:08.3,5,learn,model_rank,model_params,baath,5
682a04bceb0d09,22:10.5,22:11.1,5,learn,model_rank,model_params,chute,4
699da4ea40e9fa,22:13.2,22:13.7,5,learn,model_rank,model_params,aggro,4
